CustomerID,MerchantName,TransactionRank,TransactionRedeemedPoints,TransactionValue,TransactionFrom(days),CustomerLastTransactionFrom(days)
7384,Zest Market,1,1840,184,318,9
7384,Zest Market,2,662,66.2,259,9
7384,Zest Market,3,1000,100,91,9
7384,Zest Market,4,527,52.7,9,9
7385,Marketplace Central,1,640,64,229,229
7386,Marketplace Central,1,1300,130,40,40
7387,Zest Market,1,1460,146,361,361
7388,Marketplace Central,1,1210,121,256,256
7389,Marketplace Central,1,1310,131,306,41
7389,Marketplace Central,2,920,92,41,41
7390,Marketplace Central,1,900,90,265,265
7391,Marketplace Central,1,6480,648,137,42
7391,Marketplace Central,2,10000,1000,42,42
7391,Threads Royale,1,1540,154,175,42
7391,Zest Market,1,2250,225,251,42
7391,Zest Market,2,13205,1320.5,89,42
7392,Marketplace Central,1,1660,166,155,155
7393,Family Grocers,1,2306,230.6,128,128
7394,Marketplace Central,1,1400,140,149,149
7395,Smokehouse Grill,1,2420,242,69,69
7396,Marketplace Central,1,1920,192,116,116
7397,Marketplace Central,1,1760,176,247,247
7398,Family Grocers,1,2143,214.3,154,154
7399,Family Grocers,1,400,40,229,229
7400,Marketplace Central,1,2500,250,63,63
7401,Zest Market,1,2104,210.4,133,133
7402,Marketplace Central,1,1985,198.5,166,166
7402,Threads Royale,1,5040,504,293,166
7403,Aroma Beans,1,440,44,270,270
7404,Family Grocers,1,2240,224,288,288
7405,Marketplace Central,1,3200,320,54,54
7406,Quick Stop,1,3120,312,49,49
7407,Marketplace Central,1,2320,232,41,41
7408,Family Grocers,1,1178,117.8,182,182
7409,Marketplace Central,1,4850,485,260,260
7410,Marketplace Central,1,1240,124,297,297
7411,Family Grocers,1,2440,244,202,202
7412,Marketplace Central,1,1720,172,325,325
7413,Marketplace Central,1,3780,378,258,27
7413,Zest Market,1,2451,245.1,27,27
7414,Marketplace Central,1,2140,214,13,13
7415,Marketplace Central,1,3800,380,218,218
7416,Threads Royale,1,2800,280,26,26
7417,Marketplace Central,1,10000,1000,20,20
7418,Marketplace Central,1,1280,128,236,99
7418,Marketplace Central,2,1200,120,99,99
7418,Herbal Wellness,1,1540,154,360,99
7419,Zest Market,1,2280,228,254,254
7420,Marketplace Central,1,3410,341,20,20
7421,Marketplace Central,1,2160,216,67,67
7422,Family Grocers,1,1031,103.1,298,298
7423,Threads Royale,1,9480,948,150,150
7424,Marketplace Central,1,2240,224,21,21
7425,Marketplace Central,1,538,53.8,87,87
7426,Family Grocers,1,2032,203.2,300,300
7427,Family Grocers,1,5733,573.3,298,89
7427,Marketplace Central,1,1400,140,264,89
7427,Marketplace Central,2,3520,352,89,89
7428,Family Grocers,1,3640,364,210,210
7429,Aroma Beans,1,3750,375,248,248
7430,Marketplace Central,1,840,84,180,180
7431,Marketplace Central,1,1873,187.3,34,34
7432,Nuts & Seeds Co.,1,1880,188,61,61
7433,Family Grocers,1,2892,289.2,291,291
7434,Cakeland,1,2200,220,264,264
7435,Family Grocers,1,8747,874.7,269,269
7436,Marketplace Central,1,500,50,218,218
7437,Zest Market,1,1477,147.7,376,376
7438,Family Grocers,1,1732,173.2,258,258
7439,Marketplace Central,1,2260,226,44,44
7440,Cakeland,1,1400,140,27,27
7441,Nuts & Seeds Co.,1,740,74,13,13
7442,Marketplace Central,1,1550,155,259,80
7442,Marketplace Central,2,420,42,80,80
7443,Marketplace Central,1,1560,156,44,44
7444,Aroma Beans,1,2240,224,112,112
7445,Family Grocers,1,1070,107,251,251
7446,Marketplace Central,1,1980,198,104,104
7447,Marketplace Central,1,1160,116,11,11
7448,Grill Emperor,1,2300,230,183,183
7449,Marketplace Central,1,2080,208,55,55
7450,Family Grocers,1,1459,145.9,145,145
7451,Marketplace Central,1,7620,762,269,250
7451,Marketplace Central,2,540,54,250,250
7452,Zest Market,1,2540,254,49,49
7453,Grill Emperor,1,1870,187,13,13
7454,Marketplace Central,1,1300,130,251,251
7455,Threads Royale,1,1240,124,305,305
7456,Threads Royale,1,5600,560,193,193
7457,Marketplace Central,1,1560,156,55,55
7458,Marketplace Central,1,2030,203,13,13
7459,Threads Royale,1,1560,156,18,18
7460,Marketplace Central,1,2120,212,86,86
7461,Grill Emperor,1,2000,200,21,21
7462,Zest Market,1,1559,155.9,273,273
7463,Family Grocers,1,2100,210,231,231
7464,Urban Rides,1,1800,180,20,20
7465,Marketplace Central,1,1620,162,60,60
7466,Marketplace Central,1,3600,360,158,158
7467,Marketplace Central,1,9160,916,55,55
7468,Marketplace Central,1,1400,140,132,132
7469,Smokehouse Grill,1,650,65,250,250
7470,Marketplace Central,1,4020,402,50,50
7471,Zest Market,1,1654,165.4,4,4
7472,Peppers Diner,1,1510,151,307,307
7473,Marketplace Central,1,1710,171,20,20
7474,Grill Emperor,1,767,76.7,289,289
7475,Marketplace Central,1,770,77,41,41
7476,Herbal Wellness,1,1180,118,402,402
7477,Family Grocers,1,1776,177.6,295,295
7478,Marketplace Central,1,1610,161,261,76
7478,Marketplace Central,2,460,46,76,76
7479,Grill Emperor,1,1020,102,19,19
7479,Marketplace Central,1,2680,268,235,19
7480,Marketplace Central,1,4250,425,34,34
7481,Cakeland,1,1270,127,253,253
7482,Zest Market,1,990,99,306,306
7483,Marketplace Central,1,380,38,226,226
7484,Herbal Wellness,1,3620,362,55,55
7485,Zest Market,1,629,62.9,361,361
7486,Zest Market,1,950,95,18,18
7487,Family Grocers,1,1580,158,161,161
7488,Marketplace Central,1,1049,104.9,53,53
7489,Marketplace Central,1,1860,186,229,41
7489,Marketplace Central,2,750,75,41,41
7490,Marketplace Central,1,650,65,254,254
7491,Family Grocers,1,1220,122,224,224
7492,Family Grocers,1,957,95.7,274,274
7493,Aroma Beans,1,2870,287,269,269
7494,Cakeland,1,2920,292,265,265
7495,Marketplace Central,1,7000,700,258,165
7495,Marketplace Central,2,3000,300,165,165
7496,Marketplace Central,1,1697,169.7,242,242
7497,Zest Market,1,1190,119,257,34
7497,Zest Market,2,440,44,34,34
7498,Grill Emperor,1,3200,320,265,265
7499,Grill Emperor,1,2100,210,17,17
7500,Family Grocers,1,1420,142,230,230
7501,Marketplace Central,1,1458,145.8,15,15
7502,Marketplace Central,1,1160,116,264,264
7503,Smokehouse Grill,1,1293,129.3,452,452
7504,Family Grocers,1,1575,157.5,258,258
7505,Threads Royale,1,10520,1052,31,31
7506,Grill Emperor,1,3100,310,35,35
7507,Marketplace Central,1,2920,292,223,223
7508,Family Grocers,1,1800,180,186,20
7508,Marketplace Central,1,580,58,20,20
7509,Threads Royale,1,4300,430,77,77
7510,Marketplace Central,1,1540,154,177,177
7511,Family Grocers,1,1036,103.6,296,296
7512,Family Grocers,1,2514,251.4,233,233
7513,Marketplace Central,1,1860,186,322,322
7514,Marketplace Central,1,4890,489,256,256
7515,Marketplace Central,1,640,64,20,20
7516,Family Grocers,1,1789,178.9,202,202
7517,Marketplace Central,1,4725,472.5,68,61
7517,Retro Rewind,1,5400,540,61,61
7518,Marketplace Central,1,14870,1487,34,34
7519,Zest Market,1,1346,134.6,372,372
7520,Family Grocers,1,1380,138,250,250
7521,Zest Market,1,5740,574,348,348
7522,Marketplace Central,1,1340,134,27,27
7523,Family Grocers,1,1445,144.5,303,303
7524,Marketplace Central,1,2333,233.3,152,152
7525,Threads Royale,1,1000,100,313,313
7526,Marketplace Central,1,840,84,108,108
7527,Herbal Wellness,1,1440,144,299,299
7528,Zest Market,1,1340,134,241,241
7529,Grill Emperor,1,1400,140,346,346
7530,TickTock Time,1,5920,592,116,116
7531,Family Grocers,1,3594,359.4,131,131
7532,Nuts & Seeds Co.,1,1800,180,160,160
7533,Marketplace Central,1,3800,380,184,184
7534,Marketplace Central,1,1800,180,91,91
7535,Marketplace Central,1,3120,312,6,6
7536,Family Grocers,1,3540,354,250,250
7537,Marketplace Central,1,2086,208.6,65,65
7538,Marketplace Central,1,3440,344,204,6
7538,Marketplace Central,2,2320,232,6,6
7539,Threads Royale,1,1860,186,180,180
7540,Retro Rewind,1,1860,186,71,71
7541,Marketplace Central,1,1520,152,101,101
7542,Threads Royale,1,2630,263,304,304
7543,Marketplace Central,1,3180,318,79,79
7544,Family Grocers,1,1840,184,234,234
7545,Family Grocers,1,1048,104.8,267,267
7546,Marketplace Central,1,1940,194,8,8
7547,Marketplace Central,1,1790,179,257,257
7548,Marketplace Central,1,882,88.2,18,18
7548,Zest Market,1,1444,144.4,292,18
7549,Marketplace Central,1,12440,1244,25,25
7550,Threads Royale,1,3000,300,91,91
7551,Marketplace Central,1,680,68,261,261
7552,Marketplace Central,1,2050,205,261,21
7552,Marketplace Central,2,1200,120,211,21
7552,Marketplace Central,3,609,60.9,183,21
7552,Marketplace Central,4,1200,120,132,21
7552,Marketplace Central,5,1200,120,74,21
7552,Marketplace Central,6,580,58,38,21
7552,Marketplace Central,7,600,60,21,21
7552,Aroma Beans,1,2400,240,270,21
7553,Marketplace Central,1,1660,166,192,26
7553,Threads Royale,1,9940,994,321,26
7553,Threads Royale,2,2320,232,287,26
7553,Threads Royale,3,600,60,270,26
7553,Threads Royale,4,2800,280,132,26
7553,Threads Royale,5,4800,480,26,26
7554,Threads Royale,1,4170,417,13,13
7555,Grill Emperor,1,3640,364,374,374
7556,Marketplace Central,1,1240,124,36,36
7557,Marketplace Central,1,1440,144,139,139
7558,FryBird,1,1800,180,20,20
7559,Family Grocers,1,1649,164.9,256,256
7560,Aroma Beans,1,700,70,231,231
7561,Marketplace Central,1,12120,1212,80,4
7561,Marketplace Central,2,1480,148,4,4
7562,Marketplace Central,1,1140,114,169,169
7563,Family Grocers,1,800,80,316,316
7564,Marketplace Central,1,4180,418,20,17
7564,Marketplace Central,2,7580,758,17,17
7565,Marketplace Central,1,2820,282,13,13
7566,Grill Emperor,1,1255,125.5,305,19
7566,Grill Emperor,2,1640,164,171,19
7566,Grill Emperor,3,920,92,19,19
7567,Marketplace Central,1,3060,306,243,243
7568,Marketplace Central,1,2140,214,36,36
7569,Zanobia Textiles,1,6940,694,20,20
7570,Marketplace Central,1,2770,277,13,13
7571,Marketplace Central,1,2180,218,161,161
7572,Marketplace Central,1,500,50,182,2
7572,Marketplace Central,2,600,60,182,2
7572,Marketplace Central,3,800,80,2,2
7573,Marketplace Central,1,270,27,176,176
7574,Grill Emperor,1,1680,168,383,383
7575,Marketplace Central,1,2000,200,31,31
7576,Marketplace Central,1,12520,1252,238,39
7576,Marketplace Central,2,6380,638,39,39
7577,Family Grocers,1,1735,173.5,274,274
7578,Marketplace Central,1,5460,546,307,13
7578,Marketplace Central,2,650,65,271,13
7578,Marketplace Central,3,600,60,255,13
7578,Marketplace Central,4,4760,476,34,13
7578,Marketplace Central,5,600,60,13,13
7579,Family Grocers,1,1460,146,218,218
7580,Smokehouse Grill,1,3772,377.2,131,131
7581,Marketplace Central,1,3660,366,75,75
7582,Grill Emperor,1,1579,157.9,452,452
7583,Family Grocers,1,1460,146,155,155
7584,Grill Emperor,1,1760,176,6,6
7585,Family Grocers,1,4059,405.9,294,140
7585,Marketplace Central,1,393,39.3,235,140
7585,Marketplace Central,2,1040,104,140,140
7586,Rainbow Electronics,1,1620,162,293,293
7587,Family Grocers,1,1637,163.7,201,201
7588,Marketplace Central,1,2400,240,217,217
7589,Family Grocers,1,1810,181,260,260
7590,Marketplace Central,1,2080,208,20,20
7591,Marketplace Central,1,5380,538,267,267
7592,Family Grocers,1,9430,943,251,251
7593,Marketplace Central,1,1750,175,258,258
7594,Smokehouse Grill,1,2140,214,269,269
7595,Marketplace Central,1,1400,140,187,187
7596,Family Grocers,1,1433,143.3,220,220
7597,Marketplace Central,1,7180,718,251,27
7597,Marketplace Central,2,2850,285,27,27
7598,Threads Royale,1,4760,476,31,31
7599,Marketplace Central,1,2710,271,34,34
7600,Grill Emperor,1,1940,194,81,81
7601,Herbal Wellness,1,3060,306,289,289
7602,Marketplace Central,1,7140,714,243,243
7603,Herbal Wellness,1,1920,192,352,352
7604,Marketplace Central,1,1189,118.9,164,164
7605,Family Grocers,1,11323,1132.3,286,41
7605,Marketplace Central,1,11040,1104,41,41
7606,Marketplace Central,1,1860,186,232,232
7607,Zest Market,1,2096,209.6,11,11
7608,Threads Royale,1,2180,218,41,41
7609,Family Grocers,1,2100,210,300,300
7610,Marketplace Central,1,2678,267.8,13,13
7611,Threads Royale,1,11780,1178,49,49
7612,Marketplace Central,1,1660,166,286,286
7613,Zest Market,1,320,32,364,64
7613,Zest Market,2,640,64,64,64
7614,Family Grocers,1,1780,178,282,282
7615,Family Grocers,1,10100,1010,250,250
7616,Marketplace Central,1,1700,170,277,277
7617,Herbal Wellness,1,907,90.7,362,362
7618,Marketplace Central,1,1560,156,247,247
7619,Threads Royale,1,1990,199,27,27
7620,Grill Emperor,1,2120,212,192,192
7621,Marketplace Central,1,900,90,256,256
7621,Herbal Wellness,1,2000,200,431,256
7622,Cakeland,1,1600,160,54,54
7623,Nuts & Seeds Co.,1,1280,128,343,343
7624,Zest Market,1,1680,168,236,236
7625,Grill Emperor,1,2460,246,5,5
7626,Cakeland,1,1140,114,14,14
7627,Family Grocers,1,4700,470,259,229
7627,Family Grocers,2,366,36.6,229,229
7628,Family Grocers,1,1220,122,197,197
7629,Herbal Wellness,1,1380,138,166,166
7630,Marketplace Central,1,8700,870,64,64
7631,Marketplace Central,1,7920,792,39,39
7632,Zest Market,1,2220,222,109,109
7633,Family Grocers,1,14316,1431.6,293,41
7633,Family Grocers,2,2490,249,41,41
7633,Cakeland,1,13520,1352,72,41
7634,Gizmo Genius,1,1560,156,2,2
7635,Threads Royale,1,5320,532,9,9
7636,Cakeland,1,1700,170,272,272
7637,Aroma Beans,1,2220,222,352,352
7638,Family Grocers,1,1280,128,249,249
7639,Marketplace Central,1,7360,736,217,27
7639,Marketplace Central,2,3370,337,27,27
7640,Marketplace Central,1,4559,455.9,15,15
7641,Marketplace Central,1,8030,803,270,20
7641,Marketplace Central,2,6490,649,20,20
7642,Zest Market,1,1550,155,65,65
7643,Family Grocers,1,1460,146,279,279
7644,Marketplace Central,1,1480,148,55,55
7645,Marketplace Central,1,1480,148,25,25
7646,Family Grocers,1,1080,108,316,34
7646,Family Grocers,2,699,69.9,161,34
7646,Threads Royale,1,1420,142,34,34
7647,Family Grocers,1,2444,244.4,81,81
7648,Marketplace Central,1,850,85,305,305
7649,Marketplace Central,1,3440,344,288,40
7649,Marketplace Central,2,1662,166.2,40,40
7650,Family Grocers,1,6564,656.4,162,162
7651,Grill Emperor,1,2083,208.3,363,252
7651,Marketplace Central,1,440,44,252,252
7652,Marketplace Central,1,1020,102,235,235
7653,Marketplace Central,1,2300,230,15,15
7654,Marketplace Central,1,3060,306,10,10
7655,Family Grocers,1,1419,141.9,250,250
7656,Cakeland,1,2060,206,22,22
7657,Marketplace Central,1,2840,284,47,47
7658,City Squad Fashions,1,5590,559,41,41
7659,Marketplace Central,1,2400,240,122,122
7660,Marketplace Central,1,2120,212,305,305
7661,Family Grocers,1,1007,100.7,258,258
7662,Marketplace Central,1,1280,128,236,236
7663,Grill Emperor,1,1060,106,45,45
7664,Marketplace Central,1,2180,218,33,33
7665,Marketplace Central,1,7140,714,33,26
7665,Marketplace Central,2,6320,632,26,26
7666,Zest Market,1,1400,140,104,104
7667,Marketplace Central,1,2440,244,26,26
7668,Grill Emperor,1,3280,328,28,28
7669,Family Grocers,1,3583,358.3,205,205
7670,Marketplace Central,1,1234,123.4,301,301
7671,Marketplace Central,1,760,76,203,203
7672,Threads Royale,1,2920,292,220,220
7673,Family Grocers,1,1260,126,310,310
7674,Family Grocers,1,1240,124,152,152
7675,Marketplace Central,1,5980,598,59,59
7676,Marketplace Central,1,1660,166,266,58
7676,Marketplace Central,2,640,64,58,58
7677,Grill Emperor,1,920,92,429,195
7677,Marketplace Central,1,1320,132,195,195
7678,Marketplace Central,1,2000,200,309,309
7679,Smokehouse Grill,1,2590,259,262,262
7680,Zanobia Textiles,1,2700,270,21,21
7681,Family Grocers,1,1240,124,230,230
7682,Zest Market,1,1393,139.3,194,194
7683,Marketplace Central,1,1500,150,260,260
7684,Marketplace Central,1,1479,147.9,160,160
7685,Threads Royale,1,3840,384,20,20
7686,Marketplace Central,1,1957,195.7,127,127
7687,Family Grocers,1,1685,168.5,131,131
7688,Threads Royale,1,4560,456,275,29
7688,Threads Royale,2,3100,310,160,29
7688,Threads Royale,3,2180,218,108,29
7688,Threads Royale,4,2320,232,29,29
7689,Family Grocers,1,563,56.3,146,146
7690,Marketplace Central,1,2684,268.4,66,66
7691,Marketplace Central,1,3700,370,237,26
7691,Marketplace Central,2,2420,242,26,26
7692,Threads Royale,1,3980,398,297,170
7692,Threads Royale,2,4460,446,295,170
7692,Threads Royale,3,4000,400,170,170
7693,Family Grocers,1,1590,159,306,306
7694,Marketplace Central,1,8540,854,325,139
7694,Marketplace Central,2,291,29.1,312,139
7694,Marketplace Central,3,1200,120,272,139
7694,Marketplace Central,4,1800,180,211,139
7694,Marketplace Central,5,1880,188,139,139
7695,Marketplace Central,1,16420,1642,38,38
7696,Marketplace Central,1,6370,637,6,6
7697,Marketplace Central,1,1720,172,166,166
7698,Family Grocers,1,1680,168,301,301
7699,Marketplace Central,1,2040,204,165,165
7700,Smokehouse Grill,1,2126,212.6,31,31
7701,Family Grocers,1,1872,187.2,257,257
7702,Family Grocers,1,1574,157.4,12,12
7703,Marketplace Central,1,504,50.4,256,256
7704,Family Grocers,1,6560,656,290,145
7704,Family Grocers,2,770,77,256,145
7704,Family Grocers,3,1720,172,145,145
7705,Zest Market,1,1400,140,360,360
7706,Marketplace Central,1,2000,200,26,26
7707,Marketplace Central,1,2260,226,8,8
7708,Family Grocers,1,4598,459.8,258,41
7708,Marketplace Central,1,4030,403,41,41
7709,Grill Emperor,1,1100,110,176,176
7710,Family Grocers,1,7239,723.9,291,63
7710,Family Grocers,2,4680,468,63,63
7711,Marketplace Central,1,2060,206,132,132
7712,Zest Market,1,7540,754,163,163
7713,Family Grocers,1,795,79.5,256,256
7714,Marketplace Central,1,1760,176,212,212
7715,Smokehouse Grill,1,3600,360,195,195
7716,Threads Royale,1,5000,500,27,27
7717,Family Grocers,1,16180,1618,204,204
7718,Marketplace Central,1,2420,242,59,59
7719,Marketplace Central,1,2820,282,4,4
7720,Aroma Beans,1,1140,114,290,290
7721,Family Grocers,1,897,89.7,259,259
7722,Marketplace Central,1,2000,200,35,35
7723,Marketplace Central,1,5800,580,82,82
7724,Grill Emperor,1,2,0.2,30,30
7724,Retro Rewind,1,2,0.2,31,30
7724,Vision Vogue,1,2,0.2,36,30
7724,Gahar Goods,1,20,2,50,30
7724,Gahar Goods,2,20,2,50,30
7725,Marketplace Central,1,2260,226,304,304
7726,Threads Royale,1,3560,356,322,322
7727,Marketplace Central,1,1220,122,252,252
7728,Marketplace Central,1,1363,136.3,261,261
7729,Cakeland,1,2070,207,27,27
7730,Family Grocers,1,1090,109,307,307
7731,Marketplace Central,1,1710,171,250,250
7732,Family Grocers,1,5799,579.9,66,66
7733,Threads Royale,1,2360,236,153,153
7734,Family Grocers,1,3375,337.5,73,73
7735,Family Grocers,1,2600,260,291,291
7736,Family Grocers,1,1386,138.6,244,244
7737,Marketplace Central,1,11590,1159,20,20
7738,Grill Emperor,1,1720,172,285,285
7739,Marketplace Central,1,1480,148,26,26
7740,Zanobia Textiles,1,5140,514,20,20
7741,Marketplace Central,1,1630,163,251,251
7742,Grill Emperor,1,6109,610.9,189,44
7742,Grill Emperor,2,2480,248,44,44
7743,Marketplace Central,1,2360,236,269,269
7744,Zest Market,1,860,86,309,309
7745,Marketplace Central,1,1460,146,270,270
7746,Family Grocers,1,1400,140,271,259
7746,Family Grocers,2,1469,146.9,259,259
7747,Marketplace Central,1,2490,249,250,250
7748,Marketplace Central,1,3520,352,26,26
7749,Marketplace Central,1,1940,194,288,288
7750,Marketplace Central,1,1700,170,120,120
7751,Threads Royale,1,880,88,329,107
7751,Threads Royale,2,800,80,324,107
7751,Threads Royale,3,1171,117.1,107,107
7752,Marketplace Central,1,1800,180,34,34
7753,Grill Emperor,1,1600,160,355,355
7754,Zest Market,1,1572,157.2,269,20
7754,Zest Market,2,630,63,20,20
